StudentID,FullName,ProgrammeCode,YearOfStudy,CGPA,ContactNumber
TP134258,Naim binti Othman,EE104,3,2.03,018-7628564
TP176096,Zainab binti Abdullah,CT103,3,1.25,011-5850694
TP191051,Liyana bin Abdullah,CT106,1,2.77,012-1467697
TP174701,Kumar Raju,CT105,3,3.25,016-5216969
TP138175,Raj Menon,DT102,3,2.65,014-5406584
TP187142,Hanis bin Hassan,DT101,1,3.42,019-4786037
TP113105,Jing Yap,CT107,1,3.63,018-4757305
TP111868,Haziq bin Zainal,CT104,2,2.74,012-2827963
TP132027,Athirah bin Zainal,BM101,2,3.08,019-6197096
TP101678,Nadia bin Ahmad,EE104,1,3.64,011-9140426
TP142834,Zi Ong,BM105,1,2.4,012-6970415
TP118029,Azri bin Othman,CT106,1,2.62,019-6514500
TP128902,Izzati bin Kamaruddin,BM105,2,2.69,011-8533390
TP199633,Ismail bin Ibrahim,CT101,4,2.89,011-9226784
TP148182,Syafiq bin Othman,DT101,3,2.64,018-1362497
TP150914,Tian Chong,CT102,2,3.31,016-3299634
TP162727,Vijay Maniam,EE101,1,3.63,016-4519043
TP121406,Xin Yong,BM105,1,3.56,018-1694039
TP191418,Chen Ong,CT106,2,3.63,018-3114023
TP110870,Aisyah bin Ahmad,EE102,2,2.77,011-4272177
TP128043,Kavitha Chandran,CT104,1,3.03,016-7421744
TP134082,Yu Chew,BM102,1,3.86,012-6444072
TP117312,Hafiz bin Hassan,CT102,4,2.4,016-8931855
TP168581,Jia Chan,HS102,1,2.66,016-8210102
TP117264,Yu Chew,CT101,3,3.61,019-2063660
TP130274,Hafiz bin Ismail,BM105,3,2.72,019-4394462
TP152013,Ibrahim bin Ibrahim,HS102,2,2.14,019-6690771
TP127726,Vijay Maniam,BM103,1,1.76,013-4166754
TP137428,Faizal binti Razali,CT103,2,2.21,011-6574305
TP117375,Abdullah bin Razali,CT102,3,2.85,017-7611275
TP197788,Azman bin Abdullah,HS101,2,2.11,011-2332311
TP114137,Dalila bin Abdullah,CT105,2,3.58,017-4048964
TP120576,Fang Foo,CT102,4,2.62,011-2704646
TP192732,Amirul binti Ismail,BM103,3,2.67,019-5219876
TP182583,Fang Tan,CT105,3,3.49,019-1255994
TP123293,Faizal binti Musa,DT103,3,3.59,012-1389468
TP184000,Harish Subramaniam,CT106,1,3.71,019-7702190
TP131985,Ming Loh,EE102,4,2.52,018-7004753
TP174654,Peng Wong,DT102,2,2.5,013-7996264
TP176064,Malika binti Yusof,EE101,4,2.07,012-3546710
TP194324,Ibrahim binti Ahmad,EE101,1,1.57,011-6894828
TP157160,Peng Chin,BM101,1,3.26,017-1302434
TP134418,Dalila bin Ismail,CT107,1,2.05,012-5933816
TP191106,Krishnan Sharma,CT103,2,3.17,016-4624357
TP136689,Ling Chan,CT103,1,2.92,011-3725168
TP190808,Zulkifli binti Razali,EE105,2,2.73,016-4997799
TP176205,Jing Goh,CT102,1,2.69,013-1886368
TP138468,Tian Chua,CT107,1,3.06,014-8487501
TP143155,Sanjay Ramasamy,CT102,2,3.73,014-2822743
TP191666,Aisyah bin Musa,BM103,2,2.6,018-1420415
TP175485,Peng Loh,DT102,3,3.16,014-8789123
TP192360,Jia Lee,EE101,3,3.58,018-4294937
TP171010,Nadia binti Yusof,CT101,1,2.76,017-5685700
TP132854,Muhammad binti Musa,DT101,2,3.92,011-2255860
TP153154,Yu Cheong,HS103,4,2.15,012-7222468
TP107428,Farid binti Musa,DT102,1,3.39,016-4061063
TP102551,Amirah bin Zainal,CT105,3,3.65,019-7148017
TP166753,Hanis bin Hassan,DT101,2,1.59,013-1918273
TP192109,Nurul binti Kamaruddin,CT103,2,1.96,011-9475130
TP196466,Syafiq bin Musa,EE104,4,3.04,019-9294285
TP115310,Rizal binti Ismail,CT102,1,2.75,018-9447665
TP176669,Amirul bin Abdullah,CT103,3,2.25,018-3222624
TP123230,Kavitha Sundaram,DT102,1,2.95,018-6389598
TP199227,Athirah binti Musa,CT104,1,2.7,017-5919502
TP128903,Jing Yap,CT102,4,2.62,013-6351830
TP116577,Aisyah bin Abdullah,CT102,1,2.95,016-9523590
TP152868,Syafiq binti Ismail,EE102,1,3.19,012-6590518
TP112589,Harish Sharma,CT101,1,3.68,014-3576137
TP187697,Ming Koh,CT106,1,2.9,011-1848565
TP164023,Izzat bin Zainal,BM102,1,3.18,019-7000344
TP105593,Ming Ong,CT104,3,3.32,018-7051878
TP102773,Vijay Krishnan,CT104,1,3.12,014-2436097
TP152357,Anand Balakrishnan,CT107,1,1.72,018-2053026
TP120303,Farhana binti Razali,CT105,1,2.37,018-9097091
TP178246,Le Cheong,EE101,4,3.47,018-2521154
TP173856,Ahmad bin Abdullah,CT105,3,2.43,017-5839465
TP115193,Raj Subramaniam,CT107,1,3.53,013-7082611
TP103249,Nurul bin Ismail,DT101,2,1.09,018-5829117
TP128019,Ramesh Appalasamy,EE102,2,2.97,018-9016066
TP110643,Ming Teh,EE102,1,2.98,019-6780264
TP143917,Shanti Menon,EE102,2,2.07,018-6413217
TP160317,Azman binti Razali,CT106,1,2.31,019-1410292
TP112852,Ganesh Nadarajan,BM101,3,2.33,019-5053089
TP111282,Jun Chew,CT107,1,3.68,016-7123625
TP131069,Muthu Pillai,EE105,1,3.67,017-6924177
TP192604,Rizal binti Kamaruddin,BM105,1,2.89,019-7632488
TP137271,Ismail bin Razali,CT106,1,2.11,018-8239556
TP145378,Zainab binti Othman,CT102,3,3.54,017-7196921
TP102208,Raj Maniam,CT106,2,3.46,011-4088935
TP195983,Abdullah bin Musa,DT103,2,2.73,012-9965503
TP129318,Hao Chew,EE105,1,2.54,012-6003832
TP174959,Jing Lee,EE104,4,2.15,019-3819458
TP154064,Ming Wong,EE104,1,2.34,016-8001007
TP145888,Syafiq binti Ismail,CT105,1,2.43,011-2817074
TP132628,Ming Yap,BM104,2,2.69,017-6032986
TP197265,Athirah bin Ahmad,EE101,1,3.06,011-8998163
TP153812,Faizal bin Abdullah,DT102,2,2.96,012-7758886
TP195001,Hui Foo,BM103,2,3.08,016-7547012
TP158455,Peng Leong,CT106,1,3.72,019-2787730
TP112954,Jia Tan,CT101,3,2.15,014-9780871
TP165418,Zi Cheong,BM103,3,2.39,014-7815586
TP146351,Le Chan,CT103,4,1.71,013-7325123
TP183101,Kai Wong,CT106,2,2.26,011-2727317
TP153446,Mala Subramaniam,EE104,1,3.45,012-7266924
TP188503,Tian Ng,BM102,3,3.25,011-4939219
TP146604,Peng Koh,EE103,4,2.92,018-4548029
TP119833,Shanti Chandran,CT101,2,3.1,011-7823269
TP157601,Hanis bin Othman,EE104,4,1.72,013-2551110
TP191143,Ismail bin Razali,CT107,1,2.89,012-1865902
TP143157,Priya Govindasamy,HS103,1,2.55,014-2222484
TP145754,Ramesh Sundaram,CT102,3,3.85,016-1755159
TP141723,Athirah binti Ibrahim,BM103,2,2.68,012-9644301
TP136897,Zi Koh,CT103,4,2.52,012-6814513
TP126776,Hui Teh,HS102,2,2.29,014-8197677
TP127048,Tian Yong,CT106,1,2.83,013-6014262
TP139849,Naim bin Ismail,BM102,1,3.45,014-6044491
TP141668,Hanis bin Zainal,CT102,3,2.15,017-3954171
TP169114,Nadia bin Zainal,EE102,2,3.16,019-7258857
TP160164,Nurul bin Musa,CT106,2,3.13,018-8543808
TP162006,Deepa Sundaram,DT102,1,3.14,013-3167390
TP135938,Zainab bin Ismail,CT104,2,2.75,017-3278272
TP129443,Chen Koh,EE102,3,2.07,011-6696523
TP118478,Kavitha Raju,CT106,1,2.0,017-8681193
TP172071,Azman binti Othman,CT105,2,3.1,011-8385584
TP174740,Harish Sundaram,HS101,1,2.63,018-3098869
TP178486,Hafiz bin Othman,CT104,3,2.93,018-8380400
TP145498,Ibrahim binti Razali,HS102,2,2.99,011-9063673
TP193266,Fang Goh,BM101,1,2.37,016-3390200
TP118965,Naim binti Kamaruddin,DT102,3,2.62,012-6001943
TP198178,Haziq bin Hassan,CT105,2,3.61,011-3568665
TP183423,Ismail binti Kamaruddin,CT104,2,3.26,012-8190425
TP190295,Ming Lee,CT101,2,2.58,017-5454449
TP135880,Syazwani binti Abdullah,CT103,4,2.28,019-4468795
TP134521,Shanti Sharma,BM105,1,3.08,014-9666305
TP115930,Suresh Maniam,HS103,2,2.43,012-9524334
TP147801,Fang Lim,CT105,3,3.32,017-2461618
TP142673,Harish Nair,CT103,3,2.7,016-4199413
TP138470,Siti bin Musa,BM103,2,2.91,011-6147703
TP140060,Kavitha Vellu,CT101,3,2.05,016-2743486
TP152158,Nurul binti Yusof,EE104,1,3.38,014-1566701
TP192635,Raj Devaraj,BM103,3,2.34,019-4267998
TP137442,Ahmad bin Kamaruddin,CT101,1,2.57,016-5183435
TP138428,Izzat bin Hassan,DT101,3,2.42,019-1972268
TP161197,Hanis bin Abdullah,CT106,1,3.8,016-3873218
TP174647,Syazwani bin Ibrahim,CT103,4,2.83,011-9117939
TP196072,Li Yap,BM103,1,2.6,016-5338975
TP117000,Wei Yap,CT105,2,3.25,017-6676412
TP159241,Tian Foo,CT102,2,2.06,011-6027133
TP141897,Jia Wong,EE105,1,3.56,017-8557859
TP119378,Wei Ng,BM101,2,3.47,019-5179424
TP155998,Naim bin Othman,EE102,4,2.81,019-6335331
TP120551,Ganesh Sundaram,EE102,3,3.21,012-8737623
TP108239,Syafiq bin Zainal,DT102,2,2.43,018-9682852
TP105487,Peng Chin,BM102,2,3.51,018-7119334
TP160888,Ibrahim bin Musa,PM102,1,2.01,013-9896183
TP132597,Krishnan Sundaram,BM103,3,3.31,014-1238618
TP187774,Kumar Nair,BM103,3,2.9,012-3280309
TP111213,Nurul bin Ibrahim,CT107,1,3.15,017-2750313
TP166929,Yu Leong,CT102,3,2.98,017-6377943
TP177663,Mala Maniam,BM101,2,3.52,017-9022034
TP144416,Ming Cheong,BM101,1,3.27,017-7180925
TP139283,Amirul binti Musa,CT107,1,2.92,013-1664322
TP144996,Azri bin Othman,CT104,2,2.88,016-8507869
TP180493,Suresh Sundaram,EE105,2,3.9,017-4265640
TP185458,Nadia binti Musa,CT104,2,3.62,017-8939686
TP101151,Siti bin Kamaruddin,CT101,3,3.22,019-2203728
TP161394,Hao Cheong,CT105,2,3.54,013-7779699
TP162537,Rizal bin Razali,BM103,1,2.26,016-7224391
TP132237,Amirah bin Razali,BM102,3,2.99,019-8050615
TP103697,Jun Chan,EE105,1,1.67,017-6745614
TP130631,Tian Lim,CT107,1,2.1,017-2376816
TP154186,Syazwani bin Abdullah,CT103,1,3.69,017-6878069
TP112332,Dalila binti Ismail,HS103,3,2.44,012-8191912
TP192500,Haziq bin Othman,PM102,2,2.89,018-5183703
TP103890,Faizal binti Ismail,CT103,2,3.27,013-4288125
TP117129,Athirah bin Ibrahim,CT101,2,2.35,019-1567668
TP156117,Azri binti Ismail,CT106,1,3.23,017-5244500
TP124718,Shanti Devaraj,BM101,1,4.0,011-2940202
TP147333,Izzati binti Musa,CT104,2,2.57,011-7638609
TP146590,Farah binti Ismail,CT101,3,2.92,011-7492583
TP195272,Krishnan Maniam,CT105,2,3.63,016-2435475
TP178402,Krishnan Nadarajan,CT101,4,2.6,016-3009827
TP110608,Anand Arumugam,CT107,1,2.59,018-1529137
TP146924,Haziq bin Abdullah,CT105,2,2.22,018-7699704
TP167725,Malika bin Othman,EE105,1,3.37,011-2818253
TP199440,Faizal bin Zainal,BM103,1,3.51,013-7405974
TP182579,Nithya Raju,CT101,2,2.77,018-9963882
TP119085,Nur bin Kamaruddin,BM103,1,3.26,013-4826235
TP116311,Izzati binti Musa,DT101,3,2.81,016-3380798
TP150393,Suresh Devaraj,EE104,1,3.31,012-6748327
TP109602,Jing Chua,BM103,3,2.59,019-6821465
TP149119,Yong Leong,EE101,3,3.81,014-4292198
TP187541,Amirah bin Abdullah,CT102,3,2.84,012-1655067
TP151298,Zulkifli bin Ahmad,EE105,2,2.61,011-6175949
TP166349,Ming Chew,CT105,2,2.87,013-2248894
TP168680,Kai Koh,BM101,2,2.54,016-3410975
TP174582,Jia Chong,CT101,3,2.78,019-5452810
TP149214,Nabilah binti Musa,CT101,1,2.51,016-5622473
TP188971,Zulkifli bin Ahmad,BM105,1,2.63,018-5013220
TP112712,Nurul bin Ibrahim,CT101,4,2.15,018-8901136
TP158189,Yu Chin,EE103,1,3.66,014-8168940
TP185300,Dalila bin Razali,CT106,1,1.5,011-6338020
